time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,class
0.70994751,13610371,266449,149438,442845,44828493,62563726,vgg19
0.720100713,17911269,143764,53053,210046,45610451,83231638,vgg19
0.730239287,16564884,255930,151024,446484,45868083,72441308,vgg19
0.740386767,6223431,164556,424084,727837,38175039,27904200,vgg19
0.750536762,8017857,165479,868315,1395819,35107394,26649538,vgg19
0.760718769,4173029,108061,695607,1092264,32431396,14172274,vgg19
0.77086395,2710976,94135,392439,620789,29286688,11923215,vgg19
0.781033997,13640660,287404,110615,343619,45356999,61609010,vgg19
0.791148369,13221184,321524,103240,369796,45534001,59885050,vgg19
0.801306027,12149779,357674,108321,575140,44963576,54533180,vgg19
0.811444294,12613506,332965,132916,535477,45675294,56744568,vgg19
0.821581499,14042230,298020,112193,420861,45844538,63794689,vgg19
0.831714272,13713669,270867,108100,358246,44440011,61356978,vgg19
0.841920238,13383321,319016,109833,373916,45319230,60267120,vgg19
0.852053913,11227074,418222,150834,669597,45818556,50616015,vgg19
0.862186998,10220379,400519,155291,558039,44209050,46791964,vgg19
0.872377326,11770175,443069,133935,584224,45706954,52894041,vgg19
0.882496431,12583851,408497,113998,603901,46365714,56975109,vgg19
0.892632683,7610028,195189,335369,824341,43311611,36045165,vgg19
0.902796304,8815294,337862,184177,1233062,46011282,46767176,vgg19
0.912931706,10610663,358993,169454,1397951,62124351,71112875,vgg19
0.923085409,11123176,269149,437278,1318372,91280066,108691162,vgg19
0.933277048,13880834,260145,529180,1480012,115987670,149584972,vgg19
0.943454486,14080532,174597,713348,1408262,147053168,179059165,vgg19
0.953650149,13527479,179411,696781,1406090,146633989,174750531,vgg19
0.963839363,13804019,188369,721916,1437688,145520030,176182211,vgg19
0.974067887,14491278,201416,710001,1463560,146394205,179255350,vgg19
0.984207625,14742728,174157,748615,1433188,164235426,205272375,vgg19
0.994498119,15279318,150969,759746,1385323,177486655,222581851,vgg19
1.004822749,12017098,238659,664565,1540733,124525396,123153829,vgg19
1.015112467,27220556,26155,632519,723651,322026346,576632252,vgg19
1.025409437,27451554,23550,639271,729741,327715553,581571575,vgg19
1.035702398,28023847,21094,653143,741588,333643714,593723137,vgg19
1.045967854,27254089,17867,633496,713764,321914445,577465453,vgg19
1.056218105,27253401,20108,635516,726591,326301477,577355401,vgg19
1.066479461,27941739,18782,649943,731857,333169806,592070170,vgg19
1.076748031,27155856,17038,632667,716133,321670002,575414949,vgg19
1.087020948,27786224,18573,646379,731251,331331619,588697992,vgg19
1.09729464,27577679,17748,641106,728311,330139119,584349520,vgg19
1.107574393,26640065,18947,619743,704745,314837919,563374199,vgg19
1.117979832,11335302,17299,1000208,1363904,170919301,153194973,vgg19
1.128860981,18624736,29444,2804875,3897166,349852169,111852267,vgg19
1.14004969,18954237,32108,2852985,3975716,346655987,113826321,vgg19
1.1507987,15132142,27264,2280582,3174545,311862982,90966263,vgg19
1.161669725,16776368,33572,2516476,3495156,271945589,100925802,vgg19
1.172064906,17505760,30730,2625759,3665850,312196797,105096203,vgg19
1.182410415,14532757,25014,2194172,3059507,298059779,87376494,vgg19
1.192864491,17848422,28888,2680097,3737373,334371198,107165773,vgg19
1.203234102,21046266,48198,1053260,1569317,119471918,137766437,vgg19
1.213426013,19458665,70831,160654,368002,44566584,131711449,vgg19
1.223559299,21357672,117471,522784,850836,240073377,414429864,vgg19
1.233754177,26753357,20425,618122,709795,315457031,564921882,vgg19
1.24392638,14786789,30915,2156778,3094808,259577893,92457447,vgg19
1.254392984,13909676,96242,1170463,1767636,140922008,86448058,vgg19
1.264529167,19035733,97211,1075298,1719260,242634872,283181847,vgg19
1.274711215,5452001,154841,210875,556317,42479404,53357895,vgg19
1.284866842,525140,3794,122100,142703,45341911,84366300,vgg19
1.295004283,525951,3558,128399,143686,45535348,84506868,vgg19
1.305133024,495702,3613,109153,134955,43355868,79703839,vgg19
1.31531367,527057,4056,118676,141749,45988472,84653414,vgg19
1.325418299,528690,3495,124477,140453,45579260,84729093,vgg19
1.335560613,520305,3360,117150,138504,45071424,83585289,vgg19
1.345691469,510265,3705,113201,138211,44591137,82134661,vgg19
1.355808309,509743,3379,119274,135770,44130121,82016414,vgg19
1.365913989,520757,3431,117643,138402,45292216,83889443,vgg19
1.376026539,509279,3396,113031,136820,44709486,81831082,vgg19
1.386187864,530029,3416,123203,140612,45786431,85233668,vgg19
1.396313787,527043,3420,119271,140423,45442934,84590086,vgg19
1.406442028,505344,3378,115816,135265,44812205,81411776,vgg19
1.416550459,520992,3450,117172,139475,44832948,83706379,vgg19
1.426690489,482727,3523,104607,130752,42484632,77278490,vgg19
1.436831562,521700,3421,117862,139098,45055786,84055932,vgg19
1.446974029,532526,3330,131325,146099,46214852,85726482,vgg19
1.457096788,496987,3255,136477,153584,44319472,79692302,vgg19
1.46725604,529185,3468,128245,147853,45953776,85235693,vgg19
1.477380998,529613,3695,124856,140183,45839971,85432810,vgg19
1.487509728,524169,3766,122084,140524,45729376,84332659,vgg19
1.497666216,529055,3494,118333,140752,45961277,84960723,vgg19
1.507787568,532542,3536,119795,142283,45718983,85339899,vgg19
1.517918973,521103,3299,121999,137996,45133256,84080184,vgg19
1.528032246,501804,3340,108206,134469,43605304,80638872,vgg19
1.538218075,533087,3481,122146,142709,45980854,85469711,vgg19
1.548395648,533140,3381,123718,141313,45992439,85842473,vgg19
1.558520993,501383,3444,108707,135002,44324071,80921445,vgg19
1.568658852,521328,3456,120777,139108,44992365,83843759,vgg19
1.578761839,531983,3423,125521,141243,45993273,85544834,vgg19
1.588893624,508657,3464,111256,137801,44566112,81675525,vgg19
1.599029302,524042,4024,119144,141865,45719156,84162632,vgg19
1.609182483,528434,3656,124182,140774,45406897,84548516,vgg19
1.619315299,513787,3525,115043,136984,44636278,83045293,vgg19
1.629521213,509667,3476,112608,137224,44530660,81728983,vgg19
1.639687257,533037,3489,125215,141039,46069582,85803722,vgg19
1.649857739,533192,3598,118956,141802,46098379,85555039,vgg19
1.659972955,513676,3507,113428,138600,45109906,82372126,vgg19
1.670115557,501392,3299,116915,132640,43237123,80690932,vgg19
1.680279136,490081,3407,109882,131318,43090914,78861840,vgg19
1.69046998,533222,3509,122473,141751,46088007,85801411,vgg19
1.700659877,534498,3595,126287,144382,46270956,85235924,vgg19
1.710763895,513384,3498,116742,137570,45143588,82529101,vgg19
1.720884833,525821,3422,119051,139800,45366285,84503285,vgg19
1.731016116,533318,3462,124927,140986,46115831,85984513,vgg19
1.741133616,500286,3329,110317,133137,43269033,80171306,vgg19
1.751268702,480110,3173,105683,129397,42613089,77374445,vgg19
1.761464127,529154,3479,117828,140087,45611182,84900820,vgg19
1.771610975,489188,3285,112545,131145,43035013,78693113,vgg19
1.781769119,513999,3439,113843,136918,44496929,82517312,vgg19
1.791915861,497264,3376,111274,133553,43663545,79537669,vgg19
1.802026397,509436,3582,111197,137150,44296198,82156212,vgg19
1.812167576,502117,3565,109461,135646,43784669,80785618,vgg19
1.822320458,524523,3641,123768,139743,45304943,84144346,vgg19
1.832418051,525505,3833,124178,140671,45377928,84351424,vgg19
1.842523479,501879,3377,107371,135332,43806549,80839435,vgg19
1.852656218,529867,3386,123568,142084,45707916,85132615,vgg19
1.862776789,528997,3414,124595,140064,45761669,85139892,vgg19
1.872898278,486303,3488,105249,131426,42375724,77710326,vgg19
1.883031427,520914,3538,118788,137808,44903091,83795344,vgg19
1.893137088,521940,3569,122704,138309,44994244,83976611,vgg19
1.903234309,522025,3580,116980,139530,45239712,83899927,vgg19
1.913407827,510065,3774,111114,137786,44633975,82079087,vgg19
1.923521943,530733,3531,124254,140186,45998097,85566996,vgg19
1.933662799,522269,3578,117779,139662,45152170,83937748,vgg19
1.943781896,508194,3539,112502,135831,44909525,81792161,vgg19
1.953967568,536127,3512,126078,142063,46251195,86226928,vgg19
1.964095672,5130581,181211,544586,1174874,41995095,33036026,vgg19
1.974274599,3147961,67221,1774212,2548693,40533303,15284667,vgg19
1.984440211,1011901,1522,2067001,2529276,42872511,5456218,vgg19
1.994601513,826983,1199,1758831,2115165,40769380,4458965,vgg19
2.004774525,1016432,1312,2066034,2508927,42604494,5484533,vgg19
2.014936144,1020540,1266,2086144,2542536,42728885,5501931,vgg19
2.025090349,860605,1125,1791711,2165918,41333467,4647364,vgg19
2.035265555,1016328,1315,2069584,2512840,42700908,5477952,vgg19
2.045429091,1018425,1273,2073430,2537819,42803111,5491875,vgg19
2.055593892,858736,1078,1766194,2137696,42130292,4631388,vgg19
2.065928007,1582829,20997,1877580,2319810,42651672,8348023,vgg19
2.076168249,1392852,17353,1945095,2395165,42176500,7283858,vgg19
2.086356204,3560864,54499,820536,1126902,43694450,20569378,vgg19
2.096516515,1183881,1061,156547,277842,46302429,7876138,vgg19
2.106619507,1160900,925,152804,270298,46572476,7727033,vgg19
2.116720397,1145008,874,150714,266732,45896329,7619741,vgg19
2.126875578,1177687,950,155807,274455,46135179,7837903,vgg19
2.137006574,1154645,914,151941,269715,46158312,7684415,vgg19
2.147180178,1166040,901,153747,271484,46855068,7764817,vgg19
2.157336458,1164310,948,153453,272129,45375851,7746250,vgg19
2.167493204,1199877,896,156536,277970,44822445,7987998,vgg19
2.177630708,1180308,875,154417,274397,46044254,7854272,vgg19
2.187736663,1140002,905,151166,266816,44611758,7591454,vgg19
2.197907823,1209148,867,157651,280052,45831130,8046197,vgg19
2.208011,1137320,1066,150006,266698,45682541,7564744,vgg19
2.21814211,1168870,912,153034,272134,45679009,7782432,vgg19
2.228257804,1169323,907,154692,272885,45269903,7780167,vgg19
2.238443052,1181835,875,154896,274657,45721629,7868276,vgg19
2.248581496,1205447,989,158825,281771,43995304,8027654,vgg19
2.258758243,1082603,871,143020,250726,42851879,7204646,vgg19
2.268903375,1177362,893,154295,273941,45281281,7832082,vgg19
2.279044605,1134508,941,152221,265074,45381006,7552503,vgg19
2.289202528,1128732,901,151448,264136,45427368,7512692,vgg19
2.299332393,1186798,893,155358,276123,46766777,7899389,vgg19
2.309452058,1063264,845,141748,248136,43602594,7074624,vgg19
2.319601996,1167090,1041,153300,272720,46075521,7766839,vgg19
2.329753141,1173703,905,154375,273361,47141032,7811716,vgg19
2.339851135,1094692,911,145702,256373,44216576,7285386,vgg19
2.349964628,1195585,867,156639,277686,46733417,7958951,vgg19
2.360095256,1170275,884,153655,272404,47077033,7790391,vgg19
2.37022493,1141381,851,151481,265741,45253528,7605586,vgg19
2.380449288,1174372,1004,153677,273959,44585166,7803974,vgg19
2.390681639,1172185,860,154125,272937,46758436,7802695,vgg19
2.400804538,1149396,866,151104,267899,45990006,7650025,vgg19
2.410946897,1201092,933,158247,279650,44944605,7995270,vgg19
2.421056256,1179810,1055,154565,276912,46277149,7845524,vgg19
2.431182517,1181901,858,154719,274297,45992709,7866578,vgg19
2.441390383,1187234,915,156897,277132,45993558,7902341,vgg19
2.451523899,1165161,857,152652,270584,45886572,7754466,vgg19
2.461619235,1153088,887,151717,268556,45785831,7673568,vgg19
2.471736934,1143144,903,152363,267511,44953695,7612557,vgg19
2.481943523,1207433,894,157151,280272,47199271,8031219,vgg19
2.492061003,1157224,841,151935,269600,46172588,7701622,vgg19
2.502190903,1180467,886,154376,274727,45295074,7861011,vgg19
2.512341251,1179318,854,155497,274565,45875328,7844648,vgg19
2.522461627,1144861,967,151126,268734,46580239,7619199,vgg19
2.532586124,1119452,829,148436,262602,44520541,7451442,vgg19
2.542742918,1213895,897,158630,281449,46927634,8079124,vgg19
2.552866665,1157564,832,152109,268625,45958110,7705181,vgg19
2.562979675,1141467,894,151375,266109,45020280,7599898,vgg19
2.57313121,10942924,28141,159546,313296,45555572,73652632,vgg19
2.583239937,7370765,24516,154405,312435,46514829,50444430,vgg19
2.593377754,1113359,1034,147448,260092,44547073,7412636,vgg19
2.603532176,1180634,948,154712,274829,46921025,7854852,vgg19
2.613665469,1170628,923,153548,272982,47072510,7794086,vgg19
2.62379528,1107033,1130,147808,260526,44991113,7365469,vgg19
2.633930815,1174077,891,153685,272986,46694481,7814543,vgg19
2.644031648,1159661,914,152189,271037,46793174,7716820,vgg19
2.654154921,1114547,881,148415,260321,45017611,7418386,vgg19
2.664306492,7290451,40091,589558,858134,44950897,46264981,vgg19
2.674463909,9236096,327703,278719,799934,44115228,55930947,vgg19
2.684696923,11047624,222449,243777,1095861,44128212,49739980,vgg19
2.694871449,5631982,194808,176348,734576,31782963,26787147,vgg19
2.715287553,3304213,57084,77610,150352,12110769,14593215,vgg19
2.725499175,9947034,261193,265973,747149,43348613,44552310,vgg19
2.735660105,18329601,284037,110930,334717,44817843,86285553,vgg19
2.745841466,9201291,314364,129736,1065150,41901101,43270353,vgg19
2.756061834,9774333,357568,70406,1331358,45626221,45985530,vgg19
2.766253704,10110553,375280,50995,1395826,45502121,47544496,vgg19
2.776395774,13073912,257447,67845,566321,43599072,61472595,vgg19
2.786539195,16958992,242696,82902,282536,45041009,78051594,vgg19
2.796694146,17757610,240695,41879,283356,44755460,80341354,vgg19
2.806816133,17576806,117469,150697,332179,58141607,126390942,vgg19
2.816999286,18068740,61681,23290,29409,46897095,137422253,vgg19
2.828312215,21972981,70616,352282,843758,96949876,182247020,vgg19
2.838686481,8132223,28625,601882,1458947,274912546,305523226,vgg19
2.848881193,4335353,20882,621449,1380605,253870380,239105635,vgg19
2.859190724,4193762,18875,501592,2348641,266550810,255812911,vgg19
2.869488163,2904989,16548,614830,3458503,288764366,265844029,vgg19
2.879745907,2542950,15982,644256,2726093,246904174,207089571,vgg19
2.890622478,3234670,19354,526807,3567101,272583042,260947274,vgg19
2.900983055,3383961,24653,260400,3787511,294293732,273648110,vgg19
2.911314561,3002190,18492,266105,3215520,253049543,241763041,vgg19
2.921675901,4011452,23754,323688,4331756,267119336,262430194,vgg19
2.93200828,4708874,40599,729262,5428672,199395436,186584889,vgg19
2.942225864,957012,22296,918730,3000865,41024776,33197191,vgg19
2.952455124,1338240,19237,1016800,3209160,41684656,36460116,vgg19
2.962655823,4731490,102840,720267,1159893,34058098,18179984,vgg19
2.972842295,7042663,148655,780826,1274311,33960352,23763243,vgg19
2.982989412,5186277,123160,797913,1318356,34196405,17878280,vgg19
2.993155675,1875572,46806,580530,975310,30771756,7409177,vgg19
3.003313577,4859793,96003,740253,1241190,33493949,16934793,vgg19
3.013635299,4710474,95303,781062,1370521,33939606,19030835,vgg19
3.023750637,5378353,107729,932412,1787902,33509835,20047792,vgg19
3.033996618,938249,32167,684701,1217516,28542624,2931020,vgg19
3.044194528,706170,17459,374471,658107,27349355,2673765,vgg19
3.054334699,8439119,189432,707905,1237282,37595919,31581673,vgg19
3.06448152,3520333,67172,683496,1155814,31975667,14006477,vgg19
3.074719216,4038021,84871,768329,1430807,30997543,14567629,vgg19
3.08489673,2017428,35192,597188,1272991,33299387,7478695,vgg19
3.0950443,3537196,71028,774470,1687171,34454797,13832908,vgg19
3.105228152,1936107,44978,435199,836387,31109670,8156699,vgg19
3.115377987,7448483,190176,723787,1292009,36998006,28125182,vgg19
3.125555105,13100080,141327,439784,899518,39184043,75056280,vgg19
3.135693839,13845195,54433,324237,480532,40121780,88708123,vgg19
3.145821603,18514847,65264,243660,444005,44144821,122585094,vgg19
3.146825328,1064847,5927,41878,78951,3662949,6551525,vgg19
0.010086609,3315497,124851,70204,163536,11914835,15494614,vgg19
0.020351487,5333307,237756,42924,262807,18501759,24157027,vgg19
0.030526075,12195082,476032,109507,576646,41498172,55942919,vgg19
0.040667388,10625785,222209,219313,614631,42646374,62652100,vgg19
0.050814681,10680992,109045,463748,1046018,43051977,63707071,vgg19
0.060994814,9793143,122327,194328,654185,41957697,64852905,vgg19
0.071144042,10048606,118722,156793,544545,43455883,67882432,vgg19
0.081298237,7997321,70603,262225,643755,41279014,56866993,vgg19
0.091485705,6786187,63323,255287,579476,40247639,48197655,vgg19
0.10161847,8297545,72695,266302,688644,42063924,58975202,vgg19
0.111795425,8015261,88249,276171,725312,41821160,56221381,vgg19
0.121921361,7471092,82786,298380,709216,41014046,52012989,vgg19
0.132105513,13889760,122404,243067,432594,42705548,67373009,vgg19
0.142278663,20830816,87205,181706,282200,44772835,93151625,vgg19
0.152418872,16668813,113250,232696,335999,42560800,75195507,vgg19
0.162545085,12785353,374115,225988,566787,43289315,60017450,vgg19
0.172665795,29860314,396369,116719,532238,116013323,147083859,vgg19
0.182834457,78339446,301129,74044,308700,318752770,382387669,vgg19
0.192999255,65209085,227645,143170,449067,265773656,317982858,vgg19
0.203135835,13120086,424136,149135,760418,43988072,60116328,vgg19
0.213253146,11625956,376646,162139,614906,42710162,58752123,vgg19
0.223387903,13329569,403585,129549,679359,43804922,60570642,vgg19
0.233516511,12106258,488147,136461,765597,44579273,55490222,vgg19
0.243638638,10445753,467071,146149,741098,43090185,47875792,vgg19
0.253792823,14815423,409173,120981,485254,44759147,67430560,vgg19
0.263957979,15541896,372785,123552,503301,45086880,70526431,vgg19
0.274092729,15425485,378239,75484,360484,43404138,70687609,vgg19
0.284325363,13657273,405950,155778,552819,44379721,62264065,vgg19
0.294475763,12318498,327157,355968,996073,43043766,52800222,vgg19
0.304623141,10798172,322347,358895,1023579,41866597,46967222,vgg19
0.314755031,12259222,384478,152500,617181,43680445,55859975,vgg19
0.32493841,12174714,429118,117438,578123,42937927,56045099,vgg19
0.335047693,11074814,396160,113445,619054,45343157,50813778,vgg19
0.345267145,10623140,391531,139680,587388,45093449,47730945,vgg19
0.355441416,12130412,439404,135324,653198,46421693,54394489,vgg19
0.365569156,11012456,420508,160094,718911,45704039,49889631,vgg19
0.375715977,11431516,334588,98928,364925,44945623,52482658,vgg19
0.385832805,12510333,400749,106565,571012,46008452,56379840,vgg19
0.395987562,13168626,371685,84001,471252,45997729,60654153,vgg19
0.40616018,10581133,447592,135983,591209,45158780,48052242,vgg19
0.416353959,11553637,382028,126610,556621,45668058,52652263,vgg19
0.42650013,12164838,367304,88658,528295,46273998,55940561,vgg19
0.436639543,10587003,389990,115656,509608,44795527,48734756,vgg19
0.446787761,13344019,314357,71203,312444,45402790,61254876,vgg19
0.456898865,11960183,359432,119646,587673,45601609,54968580,vgg19
0.467019669,11665245,318195,161103,645283,45429646,53852592,vgg19
0.477168974,11769028,338034,100058,449317,45641845,54377609,vgg19
0.487325624,8546379,242204,352472,784197,42083001,37858024,vgg19
0.49748191,7319687,146846,742725,1312757,36499948,24536059,vgg19
0.507612209,4833839,200989,414294,856290,35584615,21245298,vgg19
0.517731193,10239603,424217,176316,722970,45801871,46821537,vgg19
0.527876494,11054697,382995,101631,571887,44307950,50425542,vgg19
0.538059357,10579488,430144,148361,641853,45687241,47928424,vgg19
0.548167536,12482821,414412,98919,490247,45907764,56584519,vgg19
0.558274275,12052351,297894,60686,366348,45373728,55982829,vgg19
0.56843285,11004388,312028,124215,378095,44934502,51485352,vgg19
0.578560875,11161019,390690,150400,565749,44111790,50207329,vgg19
0.58871821,14622280,205105,50391,165848,43465968,68427560,vgg19
0.598896683,12996185,344831,114367,406559,45736415,58590169,vgg19
0.609041743,12493100,350749,155101,670094,45942886,59677523,vgg19
0.619184545,10740032,435629,143477,723951,45872291,49598411,vgg19
0.629356249,10223727,397864,155059,623687,44295464,45592147,vgg19
0.639488547,10750034,432683,111677,670695,45395133,48822060,vgg19
0.649614028,11595181,344059,95197,513754,45763832,53844805,vgg19
0.65977677,11760143,279845,111653,381855,42925549,53503196,vgg19
0.669910646,12807277,314561,69784,332909,46035447,58716709,vgg19
0.680032195,9964354,420046,173563,727737,45590124,45741799,vgg19
0.690182721,9853645,376157,160964,615426,44860712,44787088,vgg19
0.700338228,16237055,78984,23148,56279,45977190,76237699,vgg19
0.710460224,12688531,289764,82448,343159,45969791,59055450,vgg19
0.72066799,11577482,291886,160507,502665,43478942,53116831,vgg19
0.730854072,19594391,76747,19562,61593,45232472,91021441,vgg19
0.740995084,13998472,292977,162202,548762,45148563,62153399,vgg19
0.751109272,10261601,197744,275309,531858,43205041,45505372,vgg19
0.76130022,6567477,146997,851310,1384790,34148573,22130933,vgg19
0.771515461,6346019,148353,866574,1492807,36681655,21550038,vgg19
0.781667718,3355274,115025,362672,636963,31852675,15020236,vgg19
0.791816929,13644915,287174,107712,377172,45765569,61539334,vgg19
0.801922642,13188683,336558,98476,408250,46265667,59774616,vgg19
0.812115222,12148889,355942,101056,602324,45352164,54382110,vgg19
0.822235586,12125211,316230,130545,540385,44785600,54554936,vgg19
0.832344442,13664161,291353,115188,452876,45819987,62047963,vgg19
0.842451987,13679496,272039,98398,372608,44743478,61181241,vgg19
0.852570377,12957275,314863,118578,400020,45415646,58294360,vgg19
0.86271079,11057110,395286,148286,658908,45601202,49988640,vgg19
0.872851416,9809949,389031,137673,549114,44476289,44982677,vgg19
0.882972677,11503336,429111,146973,612285,45740665,51649757,vgg19
0.893080986,11562891,418436,124555,642060,45747296,52280249,vgg19
0.903217482,9553887,223264,305367,852897,46373619,44897670,vgg19
0.913381549,7957661,305499,182095,1094207,44024625,39276657,vgg19
0.923504966,10556624,343666,169140,1390126,64297997,74448264,vgg19
0.933664433,11263050,254310,340687,1246149,91245913,109437768,vgg19
0.943872982,9600036,293419,308847,1162792,68460176,72994686,vgg19
0.954057581,16867289,162679,757241,1521654,179372739,245232774,vgg19
0.964513284,15276255,155756,886122,1637536,168819117,186485889,vgg19
0.974726385,12930252,153124,716078,1328049,152825533,171942284,vgg19
0.984913396,14274713,201389,720571,1477245,151603079,178317891,vgg19
0.995110026,12711525,188482,650735,1361909,144106036,169806495,vgg19
1.005300992,13742052,183242,733961,1407534,154843123,175797503,vgg19
1.015620314,13809334,197077,720159,1457474,147237035,175789546,vgg19
1.025773467,23566388,87787,547774,822587,266457450,475280931,vgg19
1.035949043,26522719,22635,618674,707462,322203521,562244571,vgg19
1.046137201,26866266,20141,625735,711890,324241705,568914673,vgg19
1.056328472,27671066,20030,642460,728549,328956968,586270662,vgg19
1.066510415,24967133,19630,582457,666335,306710648,528914904,vgg19
1.076719849,23920069,19012,557539,644851,285727522,506312192,vgg19
1.086923684,26299521,20453,612660,697804,310644593,557351252,vgg19
1.097121118,25075850,19837,584729,672850,306495056,531131253,vgg19
1.107330332,26809098,20067,622362,710574,323814339,567874869,vgg19
1.117533266,27744344,21844,644649,729351,330566075,587994246,vgg19
1.127717768,18369983,12498,419893,488394,190157892,387091305,vgg19
1.137890565,11408022,21290,1115648,1536553,165179026,142487316,vgg19
1.148208763,17742780,32426,2669453,3715246,334209427,106544481,vgg19
1.160115736,18526914,34121,3048268,4279736,388213890,122620427,vgg19
1.171717986,18276729,30569,2493009,3448521,323539836,98434700,vgg19
1.182024796,16077320,33010,2428300,3368638,260438328,96797294,vgg19
1.193580984,17891131,33934,2975497,4178741,374553885,119571667,vgg19
1.205244633,18372085,29428,2481630,3441428,322054641,98233486,vgg19
1.215585888,17450342,27041,2606035,3628729,297574971,104818354,vgg19
1.225719476,20301557,51984,232402,427099,45446176,137183351,vgg19
1.235919746,16222950,134052,186349,538267,42954875,105890215,vgg19
1.246098562,25947362,44179,603359,740009,307544488,542715566,vgg19
1.256380022,21031819,19852,563936,686012,250664071,435801356,vgg19
1.267298307,18368683,30346,2739976,3858248,333805521,110496790,vgg19
1.278140646,17995681,157424,703817,1250821,155696636,214411176,vgg19
1.288824567,13826227,144006,1000830,1719137,157114411,145668065,vgg19
1.299023877,2512874,36426,153934,227371,46235882,81397291,vgg19
1.30917178,541663,13751,122671,145497,47067473,87105465,vgg19
1.319273901,520117,3405,121917,142628,44968188,83416196,vgg19
1.329392922,523653,3488,114774,140174,45237570,84215753,vgg19
1.339499946,524670,3353,123513,140043,45123200,84020954,vgg19
1.349605925,533636,3545,121522,141979,46282171,86082890,vgg19
1.359716983,525268,3363,116771,140502,45455652,84281412,vgg19
1.369849276,544488,3546,127474,144286,46992815,87567389,vgg19
1.37997085,532927,3471,123697,141883,46344960,85592961,vgg19
1.390112993,536451,3473,119312,142672,46673189,86276061,vgg19
1.400244195,541072,3432,122955,143932,46558505,86928440,vgg19
1.41038838,522715,3419,121928,139645,45358844,84369843,vgg19
1.42050719,536396,3521,119213,142510,46297360,86282869,vgg19
1.430618707,523976,3352,117189,139483,45309076,84018990,vgg19
1.44071885,526929,3420,123360,140844,45618738,84617231,vgg19
1.450850104,520170,3335,115083,138030,45309507,83515188,vgg19
1.461054319,541742,3407,132467,148416,47195926,87365672,vgg19
1.471154311,516831,3251,143283,157946,45488943,83225795,vgg19
1.481304149,486010,3133,112968,138113,42523528,78081723,vgg19
1.491449989,543765,3455,125760,144773,46971125,87133564,vgg19
1.501646367,545600,3351,128861,144488,47394725,88222198,vgg19
1.511768114,513053,3206,113520,137246,44854589,82317565,vgg19
1.521944003,535844,3287,125986,141755,46270507,85973095,vgg19
1.532072557,522157,3317,122784,139164,45282228,84310899,vgg19
1.542247503,521699,3344,115613,139918,45305896,83888501,vgg19
1.5523893,536763,3349,124034,142192,46321831,86120527,vgg19
1.562511772,544856,3413,128133,144349,47078526,87822519,vgg19
1.57269281,504756,3260,113369,134839,44169329,80846548,vgg19
1.582871075,510511,3327,111739,136534,43905687,82313917,vgg19
1.593002685,527664,3395,115110,140257,45763174,85005248,vgg19
1.60317795,524632,3526,115311,139967,45368670,84396585,vgg19
1.61330757,535703,3712,119156,142772,46453324,85871837,vgg19
1.623429055,518944,3334,119298,138457,44718526,83460699,vgg19
1.633559819,528391,3363,115460,140513,45425214,84789017,vgg19
1.643677012,532069,3420,119550,142112,46356174,85652323,vgg19
1.653784743,535414,3327,124799,140826,46289704,86174910,vgg19
1.663907958,526322,3357,121713,141301,45527484,84618875,vgg19
1.674044906,529886,3372,116780,140180,45813738,85062087,vgg19
1.684191556,544944,3439,124364,145191,46859911,87379948,vgg19
1.694287559,524977,3324,121229,138651,45809896,84418096,vgg19
1.704404682,533603,3377,118754,141905,45995396,85617059,vgg19
1.714503134,544638,3420,127939,144421,47090962,87538212,vgg19
1.724622522,530689,3364,123012,140744,46022343,85522162,vgg19
1.734779492,536515,3333,119571,142005,46643028,86187268,vgg19
1.744904268,541381,3426,127293,143302,46763242,86953605,vgg19
1.755002201,533085,3365,125076,140670,46126030,85651282,vgg19
1.765155949,533608,3370,118208,142151,46473943,85665103,vgg19
1.775300984,545655,3451,128312,144269,47270414,88002583,vgg19
1.785434063,532964,3375,125444,141310,45893100,85479057,vgg19
1.795553015,502225,3210,110210,133786,43620508,80597825,vgg19
1.805717442,505772,3283,119451,134427,43798799,81486126,vgg19
1.815821359,532600,3396,125106,141624,45791403,85284274,vgg19
1.826026548,511243,3358,111819,136232,44494245,82318871,vgg19
1.836169658,540252,3538,126559,142933,46754359,86916875,vgg19
1.846269097,544908,3595,128699,144050,47041610,87659841,vgg19
1.85644674,514056,3449,113135,136892,44762623,82548087,vgg19
1.86658803,520874,3450,112599,138518,44707520,83701419,vgg19
1.876742108,532797,3538,125286,142237,45801715,85295956,vgg19
1.886842112,524838,3573,117106,138833,45336832,84395451,vgg19
1.896999337,530439,3576,117997,140901,46239368,85578478,vgg19
1.907136943,528285,3531,123789,140626,45474296,84586512,vgg19
1.917266915,513450,3585,116400,137958,44818025,83071231,vgg19
1.927379609,512561,3451,112634,136308,44732131,82518512,vgg19
1.937491595,516167,3266,120337,137116,44316542,82599169,vgg19
1.947591682,521289,3329,117892,139125,45040077,83800611,vgg19
1.95773313,517918,3292,115525,137281,45134162,83685327,vgg19
1.967845558,4862226,172825,442717,1029707,42189730,43427663,vgg19
1.978044354,3058701,83980,1543682,2304053,40131434,14800031,vgg19
1.98830852,1325525,12519,1814678,2266908,42451920,6917088,vgg19
1.998631992,967719,1220,2017256,2457108,41042320,5215429,vgg19
2.008767193,833143,1126,1724505,2093901,41675317,4488274,vgg19
